AccountID,AccountName,AccountType,Industry,ParentAccountID,City,State,Website,GSTIN,DUNS,ParentDUNS,KN_Designation,EstimatedFleetSize,OwnerUserID,CreatedOn
ACC-03962,Tulasi Cabs LLP,Cab Fleet Operator,Transportation Services,,Tumkur,Karnataka,tulasicabs.co.in,29HUQFT4061D1ZM,,,,63,USR-208,2026-06-13 13:37:40
ACC-03963,Sapphire Industries Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Mysuru,Karnataka,sapphireindustries.co.in,29MWZCS5557R1Z7,531798950,,,17,USR-216,2025-07-22 00:14:04
ACC-03964,Sai Krupa Pharmaceuticals Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Bengaluru,Karnataka,saikrupapharmaceutical.in,29HKWCS4138U1Z6,838208599,,,13,USR-208,2019-08-08 16:52:32
ACC-03965,Maruthi Nagar Travels LLP,Cab Fleet Operator,Transportation Services,,Hubballi,Karnataka,maruthinagartravels.com,29OGQFM3660S1ZH,,,,94,USR-209,2021-01-18 22:32:20
ACC-03966,Omkar Cabs Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,omkarcabs.in,29AWECO7348A1Z6,,,,21,USR-206,2020-06-17 14:54:54
ACC-03967,Zenith Travels,Cab Fleet Operator,Transportation Services,,Mysuru,Karnataka,zenithtravels.in,29CUPPZ4023V1Z6,,,,24,USR-209,2019-03-08 10:32:37
ACC-03968,Silicon Employee Transport Solutions Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,siliconemployeetranspo.com,29VQBCS3533W1Z0,241462906,,,83,USR-209,2022-11-09 12:48:02
ACC-03969,Malnad Finance LLP,Corporate (Staff & Executive Cars),Banking & Financial Services,,Shivamogga,Karnataka,malnadfinance.com,29LGQFM6137X1Z8,968509171,,,14,USR-214,2022-05-09 19:58:18
ACC-03970,Shree Balaji Life Sciences Pvt Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Mangalore,Karnataka,shreebalajilifescience.co.in,29OLVCS2737Q1Z5,849637952,,,35,USR-209,2023-02-28 17:59:31
ACC-03971,Agriculture Department Office - Bagalkote,Government / PSU,Government,,udupi,Karnataka,,29HSNGA6080F1ZZ,,,,18,USR-207,2025-01-19 16:49:45
ACC-03972,Deccan Fleet Services,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,deccanfleetservices.co.in,29OUJPD0504P1Z4,,,,21,USR-209,2022-05-13 02:24:20
ACC-03973,Urbanline Mobility Services Ltd,Employee Transport Services,Transportation Services,,Mangaluru,Karnataka,urbanlinemobilityservi.co.in,29UKSCU5156W1ZN,239675747,,,52,USR-211,2019-12-02 12:47:22
ACC-03974,Shree Balaji Rent-a-Car Pvt Ltd,Car Rental & Self-Drive,Rental,,Bengaluru,Karnataka,shreebalajirentacar.com,29WGWCS6321M1ZQ,,,,32,USR-206,2026-04-12 12:09:04
ACC-03975,Sterling Life Sciences Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Bengaluru,Karnataka,sterlinglifescienceslt.com,29LLPCS5150P1ZJ,,,Named,14,USR-214,2025-07-30 06:40:31
ACC-03976,Galaxy Mobility Services LLP,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,galaxymobilityservices.com,29LQQFG9583M1ZZ,214006410,,,70,USR-206,2025-11-21 09:12:47
ACC-03977,Sunrise Life Sciences Pvt Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Bengaluru,Karnataka,sunriselifesciences.in,29PAHCS4565C1ZS,,,,9,USR-216,2021-08-15 23:34:40
ACC-03978,Horizon Holidays LLP,Hotels & Travel,Hospitality,,Mangaluru,Karnataka,horizonholidays.com,29YOPFH9524R1ZR,,,,27,USR-206,2022-11-20 07:14:56
ACC-03979,Sunrise Precision Components Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Hubballi,Karnataka,sunriseprecisioncompon.com,29KDGCS2690H1ZK,401191552,,,13,USR-211,2021-08-28 17:59:46
ACC-03980,Ujwal Resorts LLP,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,ujwalresorts.co.in,29BEKFU1760W1ZR,,,,8,USR-206,2020-01-22 20:48:03
ACC-03981,Krishna Fleet Services LLP,Cab Fleet Operator,Transport,,Mangaluru,Karnataka,krishnafleetservices.in,29PCTFK 0711T1ZZ,920560129,,Named,30,USR-206,2025-09-24 10:21:52
ACC-03982,Tulasi Tours & Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,tulasitourstravels.in,29SOFCT3852P1ZA,,,Named,20,USR-202,2020-04-22 15:27:30
ACC-03983,Urbanline Constructions Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Bengaluru,Karnataka,urbanlineconstructions.com,,345656098,,Key,17,USR-198,2025-01-29 20:06:41
ACC-03984,Sri Lakshmi Taxi Services,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,srilakshmitaxiservices.com,29XQIPS7965N1ZY,996735849,,,68,USR-208,2025-08-29 19:20:18
ACC-03985,Sahyadri Car Rentals Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,,Mangalore,Karnataka,sahyadricarrentals.co.in,29EFSCS4653T1ZM,,,,53,USR-202,2025-07-11 02:09:21
ACC-03986,Zenith Auto Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Bengaluru,Karnataka,zenithautoleasing.in,29OVMCZ4014U1ZP,265205693,,,348,USR-206,2026-09-17 09:28:57
ACC-03987,Surya Polymers LLP,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,suryapolymers.com,29glufs4942e1zu,260570392,,,12,USR-211,2025-11-28 06:04:54
ACC-03988,Evergreen Builders Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Mangaluru,Karnataka,evergreenbuildersltd.com,29YMCCE0742I1ZD,,,Named,15,USR-210,2022-03-06 03:59:29
ACC-03989,Zenith Polymers Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,zenithpolymers.com,29DLBCZ3054A1ZU,167486615,,,10,USR-211,2020-08-21 09:54:38
ACC-03990,Anugraha Staff Transport Services Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,anugrahastafftransport.in,29GFWCA6113I1ZT,119496203,,Named,41,USR-215,2023-06-25 05:22:55
ACC-03991,Kaveri Car Hire,Car Rental & Self-Drive,Automotive Rental,,Mangaluru,Karnataka,kavericarhire.co.in,29LFTPK4752E1ZQ,,,,23,USR-216,2026-08-17 21:23:05
ACC-03992,Greenline Credit Services Pvt Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Shivamogga,Karnataka,greenlinecreditservice.co.in,29JBJCG2139B1ZP,299210520,,,6,USR-208,2025-01-18 01:53:57
ACC-03993,Sanjeevini Credit Services Pvt Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Mangaluru,Karnataka,sanjeevinicreditservic.co.in,,325361150,,,3,USR-207,2024-04-27 00:59:55
ACC-03994,Mahalakshmi Fleet Services LLP,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,mahalakshmifleetservic.com,,,,,24,USR-204,2025-06-16 23:30:47
ACC-03995,Akshaya Hotels & Resorts,Hotels & Travel,Hotel & Resorts,,Bengaluru,Karnataka,akshayahotelsresorts.in,29HMCPA8636B1Z5,385901441,,,23,USR-214,2022-12-18 15:54:33
ACC-03996,Sri Lakshmi Holidays,Hotels & Travel,Hospitality,,Davanagere,Karnataka,srilakshmiholidays.in,29HOQPS3071Q1ZN,,,,6,USR-211,2026-09-22 13:23:55
ACC-03997,Urbanline Employee Transport Solutions Ltd,Employee Transport Services,Transportation,,Hubballi,Karnataka,urbanlineemployeetrans.in,29XYICU5725S1ZB,269333128,,,275,USR-209,2025-02-04 13:28:28
ACC-03998,Deccan Fleet Services LLP,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,deccanfleetservices.com,,,,,4,USR-211,2024-08-08 20:41:34
ACC-03999,Orbit Software Solutions Pvt Ltd,Corporate (Staff & Executive Cars),I.T.,,Bengaluru,Karnataka,orbitsoftwaresolutions.in,29VFBCO2178R1ZU,,,,5,USR-211,2022-05-01 05:02:43
ACC-04000,City Municipal Office - Vijayapura,Government / PSU,Government,,Mangalore,Karnataka,,29YUHGC7757Q1ZL,,,,23,USR-213,2024-05-15 07:34:28
ACC-04001,Chaitanya Hotels & Resorts,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,chaitanyahotelsresorts.com,29XVQPC9183F1ZF,,,,4,USR-211,2026-07-09 17:38:21
ACC-04002,Greenline Car Subscription Services Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Mysuru,Karnataka,greenlinecarsubscripti.co.in,29WIOCG6706X1Z7,,,,254,USR-209,2020-07-06 20:22:27
ACC-04003,Hoysala Pharmaceuticals Pvt Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Bengaluru,Karnataka,hoysalapharmaceuticals.co.in,29IWTCH9278P1ZM,814896536,,,25,USR-203,2023-07-21 15:26:26
ACC-04004,Public Works Division - Uttara Kannada,Government / PSU,Government,,Mangaluru,Karnataka,,29KAKGP5368S1ZP,,,,84,USR-209,2026-06-07 12:10:09
ACC-04005,Vishwa Commute Solutions Ltd,Employee Transport Services,Transportation Services,,Mysuru,Karnataka,vishwacommutesolutions.in,,,,,188,USR-211,2022-09-25 02:16:11
ACC-04006,Vishwa Software Solutions Ltd,Corporate (Staff & Executive Cars),Information Technology,,Mysuru,Karnataka,vishwasoftwaresolution.co.in,29UEKCV5150O1ZT,,,Named,14,USR-215,2020-01-06 19:55:32
ACC-04007,Krishna Cab Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,krishnacabservices.com,29ZSRCK5092J1Z0,,,,24,USR-202,2026-08-25 21:07:22
ACC-04008,Karavali Polymers Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturer,,Bengaluru,Karnataka,karavalipolymers.in,29EPMCK6515P1ZQ,,,,14,USR-204,2024-05-17 13:23:52
ACC-04009,Chandra Cab Services LLP,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,chandracabservices.in,29OLKFC9021U1ZJ,,,,27,USR-216,2020-04-30 06:55:39
ACC-04010,Karavali Commute Solutions Pvt Ltd,Employee Transport Services,,,Bengaluru,Karnataka,karavalicommutesolutio.in,29JKCCK0355I1ZP,165704798,,,117,USR-216,2025-12-18 05:37:14
ACC-04011,Unity Cab Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Udupi,Karnataka,unitycabservices.in,,,,,110,USR-204,2026-02-07 00:43:27
ACC-04012,Metro Fleet Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,metrofleetservices.co.in,29NGBCM7893I1Z4,,,,49,USR-206,2021-08-21 20:53:46
ACC-04013,Sharavathi Polymers Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Davanagere,Karnataka,sharavathipolymers.com,29WBLCS5010U1ZW,556519942,,,27,USR-216,2021-10-02 16:02:33
ACC-04014,Shree Balaji Employee Transport Solutions Pvt Ltd,Employee Transport Services,Transportation Services,,Mysuru,Karnataka,shreebalajiemployeetra.co.in,29TPXCS7455O1ZL,,,,247,USR-202,2024-04-23 14:30:29
ACC-04015,Horizon Corporate Mobility Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,horizoncorporatemobili.in,,899420201,,,41,USR-206,2019-12-20 01:36:10
ACC-04016,Lotus Technologies LLP,Corporate (Staff & Executive Cars),Information Technology,,Bengaluru,Karnataka,lotustechnologies.co.in,29AQTFL8873W1ZJ,678471760,,,3,USR-215,2019-10-25 16:36:35
ACC-04017,Sterling Car Rentals LLP,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,sterlingcarrentals.in,29PDEFS0965P1ZW,,,,54,USR-207,2023-07-23 17:36:55
ACC-04018,Pinnacle Taxi Services,Cab Fleet Operator,Transportation Services,,Davanagere,Karnataka,pinnacletaxiservices.co.in,29VHNPP6490V1Z7,,,,22,USR-214,2020-12-01 19:38:40
ACC-04019,Rapid Travels,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,rapidtravels.in,29DYFPR6534W1Z1,,,,34,USR-209,2021-04-13 14:28:29
ACC-04020,Samruddhi Holidays,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,samruddhiholidays.co.in,29ZFGPS5077D1ZF,,,,8,USR-206,2026-09-20 06:58:11
ACC-04021,Nakshatra Auto Leasing LLP,Leasing & Subscription,Banking,,Tumakuru,Karnataka,nakshatraautoleasing.com,29WCOFN6354Z1ZZ,993545042,,,220,USR-208,2023-08-11 23:04:29
ACC-04022,Heritage Car Rentals Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,,Tumakuru,Karnataka,heritagecarrentals.in,29PLYCH4753W1ZW,,,,35,USR-209,2023-06-10 10:29:38
ACC-04023,Netravati Hospitality Services,Hotels & Travel,Hospitality,,Tumakuru,Karnataka,netravatihospitalityse.co.in,29UGSPN8849D1Z1,,,,4,USR-211,2020-03-21 20:57:25
ACC-04024,Kodagu Employee Transport Solutions LLP,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,kodaguemployeetranspor.in,29PTZFK6505A1ZL,881739540,,Named,114,USR-208,2026-06-24 04:01:12
ACC-04025,Ujwal Tours & Travels,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,ujwaltourstravels.in,29FPEPU2906N1Z5,,,,73,USR-211,2020-08-12 22:08:11
ACC-04026,Srinidhi Institute of Technology,Hospitals & Education,Education,,Bengaluru,Karnataka,srinidhiinstituteoftec.com,,510760207,,,35,USR-204,2026-05-27 06:09:06
ACC-04027,Deccan Software Solutions LLP,Corporate (Staff & Executive Cars),Information Technology,,Mangaluru,Karnataka,deccansoftwaresolution.in,29GFYFD1106Y1ZV,357617995,,,17,USR-206,2025-02-09 17:34:19
ACC-04028,Surya Industries Ltd,Corporate (Staff & Executive Cars),Mfg,,Bengaluru,Karnataka,suryaindustriesltd.in,29LDYCS3569T1Z8,,,,18,USR-214,2022-11-30 22:24:34
ACC-04029,Skyline Public School,Hospitals & Education,Edu,,Mysuru,Karnataka,skylinepublicschool.in,29TZMTS3495X1ZV,,,,20,USR-213,2020-07-30 13:57:10
ACC-04030,Sunrise Finance Pvt Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,bengaluru,Karnataka,sunrisefinance.co.in,29SMYCS0396R1ZR,622439780,,,24,USR-214,2022-08-30 23:55:05
ACC-04031,Srinidhi Education Trust Pvt Ltd,Hospitals & Education,Education,,Bengaluru,Karnataka,srinidhieducationtrust.co.in,29CWDCS5342S1ZA,,,,5,USR-208,2022-05-29 02:58:36
ACC-04032,Aadhya Self Drive Cars Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,,Davanagere,Karnataka,aadhyaselfdrivecars.in,29KJQCA7713N1Z4,,,,39,USR-209,2024-11-27 17:55:55
ACC-04033,Sharavathi Hospital,Hospitals & Education,Healthcare,,Shivamogga,Karnataka,sharavathihospital.com,29VVCTS9927N1ZQ,722494260,,,23,USR-209,2022-12-03 07:52:23
ACC-04034,District Health Office - Mandya,Government / PSU,Government,,Bengaluru,Karnataka,,29IEIGD6883F1ZI,,,Named,29,USR-202,2019-04-16 13:11:00
ACC-04035,Vishwa Hospital,Hospitals & Education,Healthcare,,Mysuru,Karnataka,vishwahospital.in,29DKGTV7317S1ZP,,,,7,USR-210,2022-07-10 10:08:05
ACC-04036,Vega Precision Components Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Mangaluru,Karnataka,vegaprecisioncomponent.in,29UDQCV8164O1ZD,914505370,,,22,USR-204,2025-06-07 03:05:28
ACC-04037,Sharavathi Car Rentals LLP,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,sharavathicarrentals.co.in,29VIYFS7081Z1Z6,,,Named,32,USR-209,2022-08-13 14:14:48
ACC-04038,Namma Commute Solutions Pvt Ltd,Employee Transport Services,Transportation Services,,Hubballi,Karnataka,nammacommutesolutions.in,29AWTCN4658O1Z0,976272967,,Key,360,USR-197,2020-05-13 01:03:42
ACC-04039,Bluechip Cab Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,bluechipcabservices.com,29UTGCB6022D1ZC,213222931,,,9,USR-202,2022-10-17 14:14:19
ACC-04040,Annapoorna Fleet Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Bengaluru,Karnataka,annapoornafleetleasing.in,29XPVCA4877D1ZK,315440131,,,1389,USR-206,2019-02-19 07:09:47
ACC-04041,Kodagu Tours & Travels LLP,Cab Fleet Operator,Transportation Services,,Mangaluru,Karnataka,kodagutourstravels.co.in,29SPZFK6131V1ZL,,,,6,USR-214,2020-01-04 08:00:24
ACC-04042,Rapid Cabs LLP,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,rapidcabs.in,29GBZFR7251H1Z5,,,Named,23,USR-202,2025-10-06 15:24:12
ACC-04043,Hampi Staff Transport Services Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,hampistafftransportser.co.in,29JIFCH1885D1ZR,174604412,,,180,USR-208,2024-02-12 13:30:15
ACC-04044,Garden City Constructions LLP,Corporate (Staff & Executive Cars),Construction & Real Estate,,Hubli,Karnataka,gardencityconstruction.com,29WPUFG5592O1ZP,904827270,,,9,USR-210,2021-07-08 19:03:44
ACC-04045,Yashas Staff Transport Services LLP,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,yashasstafftransportse.co.in,29GAKFY2406O1ZD,671403130,,,38,USR-204,2025-01-05 12:02:53
ACC-04046,Annapoorna Travels LLP,Cab Fleet Operator,Transport,,Bengaluru,Karnataka,annapoornatravels.com,29FCHFA1681N1ZS,,,,26,USR-216,2018-10-24 20:23:20
ACC-04047,Elite Tours & Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Hubballi,Karnataka,elitetourstravels.com,29IBTCE1939Z1ZS,,,,71,USR-204,2021-08-23 06:23:08
ACC-04048,Rapid Mobility Services Ltd,Employee Transport Services,Transportation Services,,Tumakuru,Karnataka,rapidmobilityservicesl.com,29NPGCR8165C1ZX,217429170,,,227,USR-211,2021-08-23 08:01:16
ACC-04049,Brindavan Retail Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,Bengaluru,Karnataka,brindavanretail.co.in,29JSJCB2946Q1ZM,246512738,,,13,USR-204,2025-03-26 05:59:52
ACC-04050,Namma Car Hire,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,nammacarhire.com,29GUIPN7799L1Z8,,,Named,17,USR-208,2026-07-03 23:54:03
ACC-04051,Netravati Auto Leasing LLP,Leasing & Subscription,Banking & Financial Services,,Bengaluru,Karnataka,netravatiautoleasing.com,29UXXFN9408F1ZP,589910364,,Named,688,USR-216,2025-10-17 11:13:04
ACC-04052,Hoysala Taxi Services,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,hoysalataxiservices.com,29KQRPH 1367X1Z9,,,,23,USR-216,2020-03-13 14:50:21
ACC-04053,Shubham Precision Components Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Davanagere,Karnataka,shubhamprecisioncompon.in,29VVICS5550I1Z6,894519429,,,17,USR-209,2020-05-15 02:32:22
ACC-04054,Navya Digital Systems Pvt Ltd,Corporate (Staff & Executive Cars),Software,,Bengaluru,Karnataka,navyadigitalsystems.co.in,29ILDCN8336C1ZK,540472286,,Key,53,USR-197,2024-06-17 21:46:21
ACC-04055,Chaitanya Commute Solutions LLP,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,chaitanyacommutesoluti.co.in,29BLGFC2430E1Z6,227840099,,,131,USR-202,2026-01-13 17:21:41
ACC-04056,Chaitanya Cab Services Pvt Ltd,Cab Fleet Operator,Transport,,Hubballi,Karnataka,chaitanyacabservices.com,29VTZCC3870I1Z6,,,,13,USR-211,2022-08-11 17:04:09
ACC-04057,Sharada Supermarts Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,Hubli,Karnataka,sharadasupermarts.com,29ZOICS0634Y1ZT,,,,10,USR-214,2026-08-05 19:43:02
ACC-04058,Horizon Builders Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Belgaum,Karnataka,horizonbuilders.com,29QPZCH6755F1ZF,,,,7,USR-208,2022-06-05 13:02:15
ACC-04059,Deccan Resorts Pvt Ltd,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,deccanresorts.co.in,29SRDCD5252Z1Z4,,,Named,5,USR-211,2025-10-08 22:40:43
ACC-04060,Samruddhi Holidays Pvt Ltd,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,samruddhiholidays.in,29DEGCS7667F1ZI,128669089,,Key,30,USR-197,2021-10-11 23:40:17
ACC-04061,Brindavan Fleet Leasing LLP,Leasing & Subscription,Banking & Financial Services,,Belagavi,Karnataka,brindavanfleetleasing.com,29VGWFB4611E1ZF,,,,348,USR-209,2021-10-19 06:09:03
ACC-04062,Kodagu Precision Components Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,kodaguprecisioncompone.co.in,29GLSCK2556L1ZX,139129131,,Named,13,USR-202,2021-03-11 01:28:43
ACC-04063,Kadamba Fleet Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,kadambafleetservices.co.in,29HUCCK8541X1Z1,,,,7,USR-214,2026-03-26 02:19:47
ACC-04064,Skyline Hospitality Services,Hotels & Travel,Hotel & Resorts,,Shivamogga,Karnataka,skylinehospitalityserv.co.in,29WAPPS6672C1ZI,,,,14,USR-214,2025-08-30 23:41:45
ACC-04065,Nandi Traders LLP,Corporate (Staff & Executive Cars),,,Mysuru,Karnataka,nanditraders.co.in,29KWAFN0210U1ZJ,763383825,,,7,USR-214,2025-08-05 22:17:21
ACC-04066,Sharavathi Rent-a-Car Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,,Hubballi,Karnataka,sharavathirentacar.co.in,29INBCS7183K1ZT,,,,17,USR-202,2026-03-08 09:12:10
ACC-04067,Horizon Fleet Leasing Pvt Ltd,Leasing & Subscription,Banking,,Hubli,Karnataka,horizonfleetleasing.co.in,29ODVCH6201U1ZY,569713468,,,125,USR-209,2024-11-03 07:37:49
ACC-04068,Pragati Cab Services LLP,Cab Fleet Operator,Transportation Services,,Mysuru,Karnataka,pragaticabservices.com,29YEYFP0812A1ZD,,,,35,USR-208,2025-08-03 17:28:47
ACC-04069,Brindavan College,Hospitals & Education,Education,,Hubballi,Karnataka,brindavancollege.co.in,29MUYTB9119A1ZV,,,,6,USR-211,2025-06-19 02:03:33
ACC-04070,Pinnacle Taxi Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,pinnacletaxiservices.co.in,29JKVCP3437G1Z1,,,,33,USR-214,2025-02-13 07:53:12
ACC-04071,Vishwa Staff Transport Services Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,vishwastafftransportse.in,29YMMCV4112E1ZZ,568511853,,,67,USR-202,2024-12-11 20:21:33
ACC-04072,Sapphire Capital Pvt Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Bengaluru,Karnataka,sapphirecapital.in,29XBECS6839A1ZK,508994559,,,9,USR-216,2019-12-19 06:43:32
ACC-04073,Sri Lakshmi Constructions LLP,Corporate (Staff & Executive Cars),Construction & Real Estate,,Mangaluru,Karnataka,srilakshmiconstruction.co.in,29WMKFS0793Y1ZG,269629422,,,19,USR-209,2021-09-10 20:23:45
ACC-04074,Sapphire Fleet Services,Cab Fleet Operator,Transportation Services,,Davanagere,Karnataka,sapphirefleetservices.com,29FJZPS5756U1Z6,215545219,,,12,USR-202,2026-03-07 06:05:04
ACC-04075,Emerald Holidays LLP,Hotels & Travel,Hospitality,,Mangaluru,Karnataka,emeraldholidays.in,29TECFE2193V1ZU,,,,9,USR-206,2023-05-29 12:41:30
ACC-04076,Samruddhi Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Tumakuru,Karnataka,samruddhitravels.co.in,29BYZCS9174D1Z2,,,,25,USR-211,2021-06-11 12:22:50
ACC-04077,Zenith Infotech Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,,Bengaluru,Karnataka,zenithinfotech.co.in,29FFCCZ7751K1Z7,440439893,,,5,USR-204,2026-08-26 01:28:20
ACC-04078,Chandra Holidays,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,chandraholidays.in,29BBZPC9780B1Z2,534027803,,,4,USR-209,2021-10-05 12:05:17
ACC-04079,Rapid Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,rapidtravels.co.in,29YSFCR3231Z1ZP,,,,41,USR-207,2023-06-18 15:52:40
ACC-04080,Deccan Pharmaceuticals LLP,Corporate (Staff & Executive Cars),Pharmaceuticals,,Belagavi,Karnataka,deccanpharmaceuticals.co.in,29CKZFD9663E1ZY,,,,5,USR-206,2022-10-12 23:29:18
