SnapshotDate,OutletID,Channel,StageNo,Stage,OpenDeals,OpenUnits,OpenValueINR,StaleDeals,OverdueDeals
2025-12-25,OUT06,Retail,3,3-Quotation,29,30,29774994,21,21
2025-12-25,OUT06,Retail,4,4-Negotiation,25,24,24527123,13,14
2025-12-25,OUT06,Retail,5,5-Booking / PO,20,20,18674640,0,9
2025-12-25,OUT07,Retail,1,1-Enquiry,39,36,34946877,29,29
2025-12-25,OUT07,Retail,2,2-Test Drive / Demo,42,41,40811188,27,27
2025-12-25,OUT07,Retail,3,3-Quotation,22,22,24958158,14,16
2025-12-25,OUT07,Retail,4,4-Negotiation,27,28,29541589,15,15
2025-12-25,OUT07,Retail,5,5-Booking / PO,30,29,29384590,0,18
2025-12-25,OUT08,Corporate & Fleet,1,1-Enquiry,65,547,655576157,17,16
2025-12-25,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,79,484,533351893,17,16
2025-12-25,OUT08,Corporate & Fleet,3,3-Quotation,56,437,487492890,12,13
2025-12-25,OUT08,Corporate & Fleet,4,4-Negotiation,52,292,350954519,11,14
2025-12-25,OUT08,Corporate & Fleet,5,5-Booking / PO,52,318,360872390,0,26
2025-12-26,OUT01,Retail,1,1-Enquiry,55,54,49462581,37,38
2025-12-26,OUT01,Retail,2,2-Test Drive / Demo,51,49,48638714,32,33
2025-12-26,OUT01,Retail,3,3-Quotation,48,48,49128011,31,32
2025-12-26,OUT01,Retail,4,4-Negotiation,34,33,32098654,17,17
2025-12-26,OUT01,Retail,5,5-Booking / PO,52,53,49897346,0,21
2025-12-26,OUT02,Retail,1,1-Enquiry,58,59,58127078,39,40
2025-12-26,OUT02,Retail,2,2-Test Drive / Demo,46,46,42106659,28,28
2025-12-26,OUT02,Retail,3,3-Quotation,47,48,43148324,27,27
2025-12-26,OUT02,Retail,4,4-Negotiation,32,32,32580259,23,24
2025-12-26,OUT02,Retail,5,5-Booking / PO,51,51,54168560,0,26
2025-12-26,OUT03,Retail,1,1-Enquiry,45,46,42285784,31,33
2025-12-26,OUT03,Retail,2,2-Test Drive / Demo,54,56,52730697,36,36
2025-12-26,OUT03,Retail,3,3-Quotation,39,39,36804124,21,21
2025-12-26,OUT03,Retail,4,4-Negotiation,48,49,47931786,27,29
2025-12-26,OUT03,Retail,5,5-Booking / PO,43,43,43614656,0,20
2025-12-26,OUT04,Retail,1,1-Enquiry,47,51,46573292,34,34
2025-12-26,OUT04,Retail,2,2-Test Drive / Demo,59,62,58691040,33,33
2025-12-26,OUT04,Retail,3,3-Quotation,42,42,40149980,27,27
2025-12-26,OUT04,Retail,4,4-Negotiation,37,38,38668757,23,23
2025-12-26,OUT04,Retail,5,5-Booking / PO,42,40,37852017,0,18
2025-12-26,OUT05,Retail,1,1-Enquiry,43,44,41804565,26,26
2025-12-26,OUT05,Retail,2,2-Test Drive / Demo,25,26,23847071,15,15
2025-12-26,OUT05,Retail,3,3-Quotation,40,40,35878603,26,27
2025-12-26,OUT05,Retail,4,4-Negotiation,30,31,30619976,21,21
2025-12-26,OUT05,Retail,5,5-Booking / PO,31,31,30397047,0,13
2025-12-26,OUT06,Retail,1,1-Enquiry,42,43,41772255,26,26
2025-12-26,OUT06,Retail,2,2-Test Drive / Demo,26,26,24569183,16,16
2025-12-26,OUT06,Retail,3,3-Quotation,30,31,30310860,21,21
2025-12-26,OUT06,Retail,4,4-Negotiation,22,21,22099496,13,14
2025-12-26,OUT06,Retail,5,5-Booking / PO,23,23,21289646,0,8
2025-12-26,OUT07,Retail,1,1-Enquiry,42,40,38901484,29,29
2025-12-26,OUT07,Retail,2,2-Test Drive / Demo,45,44,42835103,27,27
2025-12-26,OUT07,Retail,3,3-Quotation,20,20,22379449,14,16
2025-12-26,OUT07,Retail,4,4-Negotiation,27,28,29814263,15,15
2025-12-26,OUT07,Retail,5,5-Booking / PO,29,28,28664541,0,16
2025-12-26,OUT08,Corporate & Fleet,1,1-Enquiry,63,552,656228744,17,16
2025-12-26,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,84,473,521097020,17,16
2025-12-26,OUT08,Corporate & Fleet,3,3-Quotation,56,465,518573761,13,13
2025-12-26,OUT08,Corporate & Fleet,4,4-Negotiation,51,286,346118053,11,15
2025-12-26,OUT08,Corporate & Fleet,5,5-Booking / PO,53,321,363971920,0,27
2025-12-27,OUT01,Retail,1,1-Enquiry,55,55,50676493,37,39
2025-12-27,OUT01,Retail,2,2-Test Drive / Demo,49,47,45967673,33,33
2025-12-27,OUT01,Retail,3,3-Quotation,51,51,52548143,31,32
2025-12-27,OUT01,Retail,4,4-Negotiation,30,29,28170845,17,17
2025-12-27,OUT01,Retail,5,5-Booking / PO,54,55,52126659,0,24
2025-12-27,OUT02,Retail,1,1-Enquiry,51,52,49457327,39,40
2025-12-27,OUT02,Retail,2,2-Test Drive / Demo,52,52,50312845,28,28
2025-12-27,OUT02,Retail,3,3-Quotation,45,45,40968201,27,27
2025-12-27,OUT02,Retail,4,4-Negotiation,34,34,32814029,23,23
2025-12-27,OUT02,Retail,5,5-Booking / PO,48,48,51813785,0,27
2025-12-27,OUT03,Retail,1,1-Enquiry,49,50,46713544,31,33
2025-12-27,OUT03,Retail,2,2-Test Drive / Demo,51,52,48289867,36,36
2025-12-27,OUT03,Retail,3,3-Quotation,41,42,40527836,21,21
2025-12-27,OUT03,Retail,4,4-Negotiation,48,49,48256639,27,29
2025-12-27,OUT03,Retail,5,5-Booking / PO,44,44,44348203,0,22
2025-12-27,OUT04,Retail,1,1-Enquiry,50,54,49597326,34,34
2025-12-27,OUT04,Retail,2,2-Test Drive / Demo,54,57,53499384,33,34
2025-12-27,OUT04,Retail,3,3-Quotation,43,43,40014101,27,27
2025-12-27,OUT04,Retail,4,4-Negotiation,37,38,38705527,23,23
2025-12-27,OUT04,Retail,5,5-Booking / PO,44,42,41139634,0,18
2025-12-27,OUT05,Retail,1,1-Enquiry,42,43,42996292,26,26
2025-12-27,OUT05,Retail,2,2-Test Drive / Demo,26,27,24448338,15,15
2025-12-27,OUT05,Retail,3,3-Quotation,37,37,32947982,26,27
2025-12-27,OUT05,Retail,4,4-Negotiation,30,31,29579257,21,21
2025-12-27,OUT05,Retail,5,5-Booking / PO,30,30,31230959,0,11
2025-12-27,OUT06,Retail,1,1-Enquiry,40,41,40061504,26,26
2025-12-27,OUT06,Retail,2,2-Test Drive / Demo,22,22,19675992,16,16
2025-12-27,OUT06,Retail,3,3-Quotation,35,36,35842182,21,21
2025-12-27,OUT06,Retail,4,4-Negotiation,20,19,20736121,13,14
2025-12-27,OUT06,Retail,5,5-Booking / PO,24,24,21911468,0,9
2025-12-27,OUT07,Retail,1,1-Enquiry,44,42,39523934,29,29
2025-12-27,OUT07,Retail,2,2-Test Drive / Demo,42,41,39485943,27,27
2025-12-27,OUT07,Retail,3,3-Quotation,23,23,25920790,14,16
2025-12-27,OUT07,Retail,4,4-Negotiation,25,26,26895620,15,15
2025-12-27,OUT07,Retail,5,5-Booking / PO,28,27,27891235,0,16
2025-12-27,OUT08,Corporate & Fleet,1,1-Enquiry,66,579,680459330,17,16
2025-12-27,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,81,445,484455951,17,16
2025-12-27,OUT08,Corporate & Fleet,3,3-Quotation,56,475,538557559,13,13
2025-12-27,OUT08,Corporate & Fleet,4,4-Negotiation,51,293,347581094,11,16
2025-12-27,OUT08,Corporate & Fleet,5,5-Booking / PO,53,316,357366066,0,29
2025-12-28,OUT01,Retail,1,1-Enquiry,49,49,47296169,37,39
2025-12-28,OUT01,Retail,2,2-Test Drive / Demo,50,48,46907647,33,34
2025-12-28,OUT01,Retail,3,3-Quotation,55,55,56352917,31,32
2025-12-28,OUT01,Retail,4,4-Negotiation,28,27,24938144,17,17
2025-12-28,OUT01,Retail,5,5-Booking / PO,53,54,51381350,0,22
2025-12-28,OUT02,Retail,1,1-Enquiry,54,55,54232976,39,40
2025-12-28,OUT02,Retail,2,2-Test Drive / Demo,49,49,46460825,28,28
2025-12-28,OUT02,Retail,3,3-Quotation,45,45,43038916,27,27
2025-12-28,OUT02,Retail,4,4-Negotiation,32,32,30541311,23,23
2025-12-28,OUT02,Retail,5,5-Booking / PO,46,45,48999954,0,24
2025-12-28,OUT03,Retail,1,1-Enquiry,49,50,46065623,31,33
2025-12-28,OUT03,Retail,2,2-Test Drive / Demo,48,49,46420547,36,36
2025-12-28,OUT03,Retail,3,3-Quotation,41,42,41125143,21,21
2025-12-28,OUT03,Retail,4,4-Negotiation,53,54,51668201,27,29
2025-12-28,OUT03,Retail,5,5-Booking / PO,39,39,40928838,0,18
2025-12-28,OUT04,Retail,1,1-Enquiry,49,54,49137222,34,34
2025-12-28,OUT04,Retail,2,2-Test Drive / Demo,54,57,55426036,33,34
2025-12-28,OUT04,Retail,3,3-Quotation,41,41,36977354,27,27
2025-12-28,OUT04,Retail,4,4-Negotiation,37,38,37999450,23,23
2025-12-28,OUT04,Retail,5,5-Booking / PO,46,44,44164969,0,19
2025-12-28,OUT05,Retail,1,1-Enquiry,44,45,43578500,26,26
2025-12-28,OUT05,Retail,2,2-Test Drive / Demo,24,25,22939060,15,15
2025-12-28,OUT05,Retail,3,3-Quotation,37,37,32910205,26,27
2025-12-28,OUT05,Retail,4,4-Negotiation,31,32,30515609,21,21
2025-12-28,OUT05,Retail,5,5-Booking / PO,31,31,32250201,0,13
2025-12-28,OUT06,Retail,1,1-Enquiry,37,38,38105618,26,26
2025-12-28,OUT06,Retail,2,2-Test Drive / Demo,24,24,20814322,16,16
2025-12-28,OUT06,Retail,3,3-Quotation,33,34,34221013,21,22
2025-12-28,OUT06,Retail,4,4-Negotiation,23,22,23901408,13,14
2025-12-28,OUT06,Retail,5,5-Booking / PO,24,24,22056009,0,9
2025-12-28,OUT07,Retail,1,1-Enquiry,43,44,40372502,29,29
2025-12-28,OUT07,Retail,2,2-Test Drive / Demo,47,43,41642870,27,27
2025-12-28,OUT07,Retail,3,3-Quotation,25,25,27832122,14,16
2025-12-28,OUT07,Retail,4,4-Negotiation,23,24,25003597,15,15
2025-12-28,OUT07,Retail,5,5-Booking / PO,27,26,27278773,0,14
2025-12-28,OUT08,Corporate & Fleet,1,1-Enquiry,61,378,384563098,17,16
2025-12-28,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,78,446,490227486,18,16
2025-12-28,OUT08,Corporate & Fleet,3,3-Quotation,62,487,540089075,13,13
2025-12-28,OUT08,Corporate & Fleet,4,4-Negotiation,46,273,320972005,11,15
2025-12-28,OUT08,Corporate & Fleet,5,5-Booking / PO,53,320,367552804,0,28
2025-12-29,OUT01,Retail,1,1-Enquiry,51,51,48101540,38,39
2025-12-29,OUT01,Retail,2,2-Test Drive / Demo,50,48,47653484,33,34
2025-12-29,OUT01,Retail,3,3-Quotation,52,53,54198198,31,32
2025-12-29,OUT01,Retail,4,4-Negotiation,28,26,24430056,17,18
2025-12-29,OUT01,Retail,5,5-Booking / PO,53,54,50766593,0,23
2025-12-29,OUT02,Retail,1,1-Enquiry,53,54,54692053,39,40
2025-12-29,OUT02,Retail,2,2-Test Drive / Demo,51,51,51015973,28,28
2025-12-29,OUT02,Retail,3,3-Quotation,47,47,45413712,27,27
2025-12-29,OUT02,Retail,4,4-Negotiation,35,35,32423054,23,23
2025-12-29,OUT02,Retail,5,5-Booking / PO,46,45,48318992,0,24
2025-12-29,OUT03,Retail,1,1-Enquiry,50,51,47804774,31,33
2025-12-29,OUT03,Retail,2,2-Test Drive / Demo,48,49,45337655,36,36
2025-12-29,OUT03,Retail,3,3-Quotation,41,42,42222282,21,21
2025-12-29,OUT03,Retail,4,4-Negotiation,52,53,51912879,28,29
2025-12-29,OUT03,Retail,5,5-Booking / PO,37,37,39397535,0,16
2025-12-29,OUT04,Retail,1,1-Enquiry,49,54,50139711,34,35
2025-12-29,OUT04,Retail,2,2-Test Drive / Demo,53,55,54462281,33,34
2025-12-29,OUT04,Retail,3,3-Quotation,41,41,36979233,27,27
2025-12-29,OUT04,Retail,4,4-Negotiation,37,38,38464746,23,23
2025-12-29,OUT04,Retail,5,5-Booking / PO,46,44,44164969,0,22
2025-12-29,OUT05,Retail,1,1-Enquiry,44,45,45636627,26,26
2025-12-29,OUT05,Retail,2,2-Test Drive / Demo,30,31,28399592,15,15
2025-12-29,OUT05,Retail,3,3-Quotation,36,36,31984112,26,27
2025-12-29,OUT05,Retail,4,4-Negotiation,31,32,30985543,21,21
2025-12-29,OUT05,Retail,5,5-Booking / PO,33,33,33853449,0,13
2025-12-29,OUT06,Retail,1,1-Enquiry,34,35,33474666,26,26
2025-12-29,OUT06,Retail,2,2-Test Drive / Demo,26,26,24531986,16,16
2025-12-29,OUT06,Retail,3,3-Quotation,31,32,30516409,21,22
2025-12-29,OUT06,Retail,4,4-Negotiation,23,22,25382768,13,15
2025-12-29,OUT06,Retail,5,5-Booking / PO,25,25,22971043,0,10
2025-12-29,OUT07,Retail,1,1-Enquiry,41,42,39774703,29,29
2025-12-29,OUT07,Retail,2,2-Test Drive / Demo,40,38,37448566,27,27
2025-12-29,OUT07,Retail,3,3-Quotation,31,29,30028949,14,16
2025-12-29,OUT07,Retail,4,4-Negotiation,23,24,25215593,15,15
2025-12-29,OUT07,Retail,5,5-Booking / PO,26,25,26688088,0,15
2025-12-29,OUT08,Corporate & Fleet,1,1-Enquiry,61,349,347958797,17,16
2025-12-29,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,79,474,527903111,19,16
2025-12-29,OUT08,Corporate & Fleet,3,3-Quotation,61,477,525043715,13,13
2025-12-29,OUT08,Corporate & Fleet,4,4-Negotiation,44,240,292406580,11,15
2025-12-29,OUT08,Corporate & Fleet,5,5-Booking / PO,56,362,407500990,0,28
2025-12-30,OUT01,Retail,1,1-Enquiry,49,50,47461773,38,39
2025-12-30,OUT01,Retail,2,2-Test Drive / Demo,49,46,44873377,33,35
2025-12-30,OUT01,Retail,3,3-Quotation,49,50,48795299,31,32
2025-12-30,OUT01,Retail,4,4-Negotiation,28,26,26525319,17,18
2025-12-30,OUT01,Retail,5,5-Booking / PO,54,55,53121046,0,24
2025-12-30,OUT02,Retail,1,1-Enquiry,50,51,51011840,39,40
2025-12-30,OUT02,Retail,2,2-Test Drive / Demo,50,50,50483018,28,28
2025-12-30,OUT02,Retail,3,3-Quotation,48,48,45572220,27,27
2025-12-30,OUT02,Retail,4,4-Negotiation,36,36,33988992,23,23
2025-12-30,OUT02,Retail,5,5-Booking / PO,47,47,50951830,0,24
2025-12-30,OUT03,Retail,1,1-Enquiry,51,52,47799843,31,33
2025-12-30,OUT03,Retail,2,2-Test Drive / Demo,50,51,49212837,36,36
2025-12-30,OUT03,Retail,3,3-Quotation,34,35,34865837,21,21
2025-12-30,OUT03,Retail,4,4-Negotiation,52,53,52276906,29,29
2025-12-30,OUT03,Retail,5,5-Booking / PO,39,39,40819309,0,16
2025-12-30,OUT04,Retail,1,1-Enquiry,48,52,47754652,34,35
2025-12-30,OUT04,Retail,2,2-Test Drive / Demo,54,57,56776031,33,34
2025-12-30,OUT04,Retail,3,3-Quotation,40,40,36511254,27,27
2025-12-30,OUT04,Retail,4,4-Negotiation,38,39,40075809,23,23
2025-12-30,OUT04,Retail,5,5-Booking / PO,45,43,42439245,0,23
2025-12-30,OUT05,Retail,1,1-Enquiry,43,44,42695714,26,26
2025-12-30,OUT05,Retail,2,2-Test Drive / Demo,30,31,30991652,15,15
2025-12-30,OUT05,Retail,3,3-Quotation,38,38,33995204,26,27
2025-12-30,OUT05,Retail,4,4-Negotiation,29,30,29163254,21,21
2025-12-30,OUT05,Retail,5,5-Booking / PO,34,34,35020633,0,16
2025-12-30,OUT06,Retail,1,1-Enquiry,34,35,32621676,26,26
2025-12-30,OUT06,Retail,2,2-Test Drive / Demo,24,24,23627026,16,16
2025-12-30,OUT06,Retail,3,3-Quotation,32,33,31740628,21,22
2025-12-30,OUT06,Retail,4,4-Negotiation,21,20,21235441,14,15
2025-12-30,OUT06,Retail,5,5-Booking / PO,26,26,25028424,0,11
2025-12-30,OUT07,Retail,1,1-Enquiry,42,42,40025734,29,29
2025-12-30,OUT07,Retail,2,2-Test Drive / Demo,40,39,37026197,27,27
2025-12-30,OUT07,Retail,3,3-Quotation,32,31,33382695,14,16
2025-12-30,OUT07,Retail,4,4-Negotiation,24,24,24650488,15,16
2025-12-30,OUT07,Retail,5,5-Booking / PO,26,25,26688088,0,15
2025-12-30,OUT08,Corporate & Fleet,1,1-Enquiry,61,347,346733570,17,16
2025-12-30,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,78,453,497282991,19,16
2025-12-30,OUT08,Corporate & Fleet,3,3-Quotation,58,457,505828951,13,13
2025-12-30,OUT08,Corporate & Fleet,4,4-Negotiation,45,247,300938323,11,15
2025-12-30,OUT08,Corporate & Fleet,5,5-Booking / PO,55,360,403763112,0,28
2025-12-31,OUT01,Retail,1,1-Enquiry,52,53,51196932,38,39
2025-12-31,OUT01,Retail,2,2-Test Drive / Demo,45,43,44303327,34,35
2025-12-31,OUT01,Retail,3,3-Quotation,53,53,50168451,32,32
2025-12-31,OUT01,Retail,4,4-Negotiation,29,27,27337242,17,18
2025-12-31,OUT01,Retail,5,5-Booking / PO,48,48,45590632,0,21
2025-12-31,OUT02,Retail,1,1-Enquiry,54,55,52929251,39,40
2025-12-31,OUT02,Retail,2,2-Test Drive / Demo,45,45,44677318,28,28
2025-12-31,OUT02,Retail,3,3-Quotation,46,46,45322388,27,27
2025-12-31,OUT02,Retail,4,4-Negotiation,35,35,31260807,23,23
2025-12-31,OUT02,Retail,5,5-Booking / PO,50,50,54905116,0,24
2025-12-31,OUT03,Retail,1,1-Enquiry,50,52,48470269,31,33
2025-12-31,OUT03,Retail,2,2-Test Drive / Demo,52,52,50595461,36,36
2025-12-31,OUT03,Retail,3,3-Quotation,30,30,29397931,21,21
2025-12-31,OUT03,Retail,4,4-Negotiation,53,55,54729635,29,29
2025-12-31,OUT03,Retail,5,5-Booking / PO,40,40,40962716,0,16
2025-12-31,OUT04,Retail,1,1-Enquiry,46,50,45586293,34,35
2025-12-31,OUT04,Retail,2,2-Test Drive / Demo,53,56,55318645,33,34
2025-12-31,OUT04,Retail,3,3-Quotation,45,45,41882203,27,27
2025-12-31,OUT04,Retail,4,4-Negotiation,36,37,38252968,23,23
2025-12-31,OUT04,Retail,5,5-Booking / PO,44,42,41429011,0,24
2025-12-31,OUT05,Retail,1,1-Enquiry,43,44,41601956,26,26
2025-12-31,OUT05,Retail,2,2-Test Drive / Demo,30,31,31711969,15,15
2025-12-31,OUT05,Retail,3,3-Quotation,40,40,35721957,26,27
2025-12-31,OUT05,Retail,4,4-Negotiation,29,30,29347179,21,21
2025-12-31,OUT05,Retail,5,5-Booking / PO,32,32,32549726,0,13
2025-12-31,OUT06,Retail,1,1-Enquiry,32,33,30946453,26,26
2025-12-31,OUT06,Retail,2,2-Test Drive / Demo,25,25,23893966,16,16
2025-12-31,OUT06,Retail,3,3-Quotation,31,32,30011482,21,22
2025-12-31,OUT06,Retail,4,4-Negotiation,23,22,23886220,14,15
2025-12-31,OUT06,Retail,5,5-Booking / PO,25,25,23817853,0,10
2025-12-31,OUT07,Retail,1,1-Enquiry,36,36,33289295,29,29
2025-12-31,OUT07,Retail,2,2-Test Drive / Demo,43,42,40214124,27,27
2025-12-31,OUT07,Retail,3,3-Quotation,32,31,33345652,14,16
2025-12-31,OUT07,Retail,4,4-Negotiation,22,22,23477886,15,15
2025-12-31,OUT07,Retail,5,5-Booking / PO,27,26,27730439,0,16
2025-12-31,OUT08,Corporate & Fleet,1,1-Enquiry,70,417,427606420,17,16
2025-12-31,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,77,446,486794232,19,16
2025-12-31,OUT08,Corporate & Fleet,3,3-Quotation,61,474,526981736,13,13
2025-12-31,OUT08,Corporate & Fleet,4,4-Negotiation,44,239,290388493,11,15
2025-12-31,OUT08,Corporate & Fleet,5,5-Booking / PO,52,318,354273275,0,25
2026-01-01,OUT01,Retail,1,1-Enquiry,55,56,55885757,38,39
2026-01-01,OUT01,Retail,2,2-Test Drive / Demo,48,46,46438936,34,35
2026-01-01,OUT01,Retail,3,3-Quotation,52,52,48621818,32,32
2026-01-01,OUT01,Retail,4,4-Negotiation,29,27,27134252,17,17
2026-01-01,OUT01,Retail,5,5-Booking / PO,48,48,46000151,0,24
2026-01-01,OUT02,Retail,1,1-Enquiry,62,64,61993845,39,40
2026-01-01,OUT02,Retail,2,2-Test Drive / Demo,45,45,43754754,28,28
2026-01-01,OUT02,Retail,3,3-Quotation,43,43,41668385,27,27
2026-01-01,OUT02,Retail,4,4-Negotiation,37,37,33733614,23,23
2026-01-01,OUT02,Retail,5,5-Booking / PO,47,47,50399121,0,24
2026-01-01,OUT03,Retail,1,1-Enquiry,47,49,44428212,31,33
2026-01-01,OUT03,Retail,2,2-Test Drive / Demo,49,49,49317868,36,36
2026-01-01,OUT03,Retail,3,3-Quotation,34,34,33007889,21,21
2026-01-01,OUT03,Retail,4,4-Negotiation,48,50,50084272,29,29
2026-01-01,OUT03,Retail,5,5-Booking / PO,41,41,42261161,0,17
2026-01-01,OUT04,Retail,1,1-Enquiry,48,52,49327134,34,35
2026-01-01,OUT04,Retail,2,2-Test Drive / Demo,48,50,47781461,34,34
2026-01-01,OUT04,Retail,3,3-Quotation,48,48,46333268,27,27
2026-01-01,OUT04,Retail,4,4-Negotiation,38,39,39681524,23,23
2026-01-01,OUT04,Retail,5,5-Booking / PO,45,43,42574164,0,27
2026-01-01,OUT05,Retail,1,1-Enquiry,47,48,44739077,26,26
2026-01-01,OUT05,Retail,2,2-Test Drive / Demo,30,31,31744211,15,15
2026-01-01,OUT05,Retail,3,3-Quotation,39,39,34517410,26,27
2026-01-01,OUT05,Retail,4,4-Negotiation,29,30,29579668,21,21
2026-01-01,OUT05,Retail,5,5-Booking / PO,34,34,34366842,0,16
2026-01-01,OUT06,Retail,1,1-Enquiry,33,34,31948952,26,26
2026-01-01,OUT06,Retail,2,2-Test Drive / Demo,25,25,22654535,16,16
2026-01-01,OUT06,Retail,3,3-Quotation,34,35,34071824,21,22
2026-01-01,OUT06,Retail,4,4-Negotiation,24,23,25063150,14,15
2026-01-01,OUT06,Retail,5,5-Booking / PO,23,23,22376936,0,10
2026-01-01,OUT07,Retail,1,1-Enquiry,42,43,41158923,29,29
2026-01-01,OUT07,Retail,2,2-Test Drive / Demo,43,41,39282352,27,27
2026-01-01,OUT07,Retail,3,3-Quotation,32,32,34190388,14,16
2026-01-01,OUT07,Retail,4,4-Negotiation,21,21,21561220,15,15
2026-01-01,OUT07,Retail,5,5-Booking / PO,29,28,30245955,0,17
2026-01-01,OUT08,Corporate & Fleet,1,1-Enquiry,70,389,408341978,17,16
2026-01-01,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,78,430,474517258,19,16
2026-01-01,OUT08,Corporate & Fleet,3,3-Quotation,60,479,528108015,13,13
2026-01-01,OUT08,Corporate & Fleet,4,4-Negotiation,47,247,302358250,11,15
2026-01-01,OUT08,Corporate & Fleet,5,5-Booking / PO,52,318,354273275,0,25
2026-01-02,OUT01,Retail,1,1-Enquiry,57,58,56777264,38,39
2026-01-02,OUT01,Retail,2,2-Test Drive / Demo,45,43,45207487,34,35
2026-01-02,OUT01,Retail,3,3-Quotation,49,49,45178990,32,32
2026-01-02,OUT01,Retail,4,4-Negotiation,28,26,26707747,17,17
2026-01-02,OUT01,Retail,5,5-Booking / PO,47,47,44022983,0,22
2026-01-02,OUT02,Retail,1,1-Enquiry,57,59,57236466,39,40
2026-01-02,OUT02,Retail,2,2-Test Drive / Demo,43,43,41807061,28,28
2026-01-02,OUT02,Retail,3,3-Quotation,49,49,49440912,27,27
2026-01-02,OUT02,Retail,4,4-Negotiation,34,34,30593822,23,23
2026-01-02,OUT02,Retail,5,5-Booking / PO,50,50,53379469,0,23
2026-01-02,OUT03,Retail,1,1-Enquiry,49,53,50798813,32,33
2026-01-02,OUT03,Retail,2,2-Test Drive / Demo,51,51,51453775,36,36
2026-01-02,OUT03,Retail,3,3-Quotation,33,33,32013750,21,21
2026-01-02,OUT03,Retail,4,4-Negotiation,47,48,47549347,29,30
2026-01-02,OUT03,Retail,5,5-Booking / PO,41,42,42413287,0,15
2026-01-02,OUT04,Retail,1,1-Enquiry,49,52,50366780,34,35
2026-01-02,OUT04,Retail,2,2-Test Drive / Demo,48,51,49803080,34,34
2026-01-02,OUT04,Retail,3,3-Quotation,48,48,46092719,27,27
2026-01-02,OUT04,Retail,4,4-Negotiation,36,37,38023257,23,24
2026-01-02,OUT04,Retail,5,5-Booking / PO,46,44,43387192,0,29
2026-01-02,OUT05,Retail,1,1-Enquiry,47,48,44178497,26,26
2026-01-02,OUT05,Retail,2,2-Test Drive / Demo,29,30,29766673,15,16
2026-01-02,OUT05,Retail,3,3-Quotation,41,41,36005451,26,27
2026-01-02,OUT05,Retail,4,4-Negotiation,28,29,28895368,21,21
2026-01-02,OUT05,Retail,5,5-Booking / PO,34,34,34549015,0,18
2026-01-02,OUT06,Retail,1,1-Enquiry,35,38,37059165,26,26
2026-01-02,OUT06,Retail,2,2-Test Drive / Demo,26,26,23321435,16,16
2026-01-02,OUT06,Retail,3,3-Quotation,31,32,31480718,21,22
2026-01-02,OUT06,Retail,4,4-Negotiation,24,23,24318988,14,15
2026-01-02,OUT06,Retail,5,5-Booking / PO,24,24,23637153,0,11
2026-01-02,OUT07,Retail,1,1-Enquiry,42,43,41908885,29,29
2026-01-02,OUT07,Retail,2,2-Test Drive / Demo,42,41,38081660,27,27
2026-01-02,OUT07,Retail,3,3-Quotation,31,31,34368854,15,16
2026-01-02,OUT07,Retail,4,4-Negotiation,25,24,24749005,15,15
2026-01-02,OUT07,Retail,5,5-Booking / PO,28,27,29629493,0,16
2026-01-02,OUT08,Corporate & Fleet,1,1-Enquiry,72,409,426798313,17,16
2026-01-02,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,77,436,483969566,19,16
2026-01-02,OUT08,Corporate & Fleet,3,3-Quotation,59,472,516879986,13,13
2026-01-02,OUT08,Corporate & Fleet,4,4-Negotiation,49,257,317708543,11,15
2026-01-02,OUT08,Corporate & Fleet,5,5-Booking / PO,52,319,355196138,0,24
2026-01-03,OUT01,Retail,1,1-Enquiry,63,65,63757057,38,39
2026-01-03,OUT01,Retail,2,2-Test Drive / Demo,42,40,40014140,34,35
2026-01-03,OUT01,Retail,3,3-Quotation,48,49,47262924,32,32
2026-01-03,OUT01,Retail,4,4-Negotiation,29,26,26452579,17,17
2026-01-03,OUT01,Retail,5,5-Booking / PO,45,45,41768450,0,24
2026-01-03,OUT02,Retail,1,1-Enquiry,53,55,54754186,39,41
2026-01-03,OUT02,Retail,2,2-Test Drive / Demo,37,37,34359847,28,28
2026-01-03,OUT02,Retail,3,3-Quotation,50,50,50527209,27,27
2026-01-03,OUT02,Retail,4,4-Negotiation,37,37,34939817,23,23
2026-01-03,OUT02,Retail,5,5-Booking / PO,51,51,53860924,0,26
2026-01-03,OUT03,Retail,1,1-Enquiry,49,52,46545371,32,33
2026-01-03,OUT03,Retail,2,2-Test Drive / Demo,52,53,54370058,36,36
2026-01-03,OUT03,Retail,3,3-Quotation,35,35,34312377,21,21
2026-01-03,OUT03,Retail,4,4-Negotiation,44,45,42851160,29,31
2026-01-03,OUT03,Retail,5,5-Booking / PO,44,45,45974209,0,16
2026-01-03,OUT04,Retail,1,1-Enquiry,48,51,47888076,34,35
2026-01-03,OUT04,Retail,2,2-Test Drive / Demo,48,51,48913949,34,35
2026-01-03,OUT04,Retail,3,3-Quotation,46,46,44663923,27,27
2026-01-03,OUT04,Retail,4,4-Negotiation,35,36,37215737,23,24
